GEOID,State,EDCost,PMPM,ED,HO,PO,WhitePop,BlackPop,OtherPop,HealthyPop,ChronicPop,ComplexPop,Unemployment,Income,Poverty,Education,Urbanicity,Accessibility,Availability,RankingsPCP,RankingsFood,RankingsHousing,RankingsExercise,RankingsSocial,ProvDensity
37139960400,NC,436059.7163,6711,6455,78,3745,34.11007388,60.30708622,5.582839898,39.52518956,16.09827146,44.37653898,19,33365,30.3,17.2,Suburban,0.297358867,0.287465088,54.19920672,6,19,74,14.5,0.7708
37139960100,NC,167608.8758,2716,2358,27,1468,38.94702998,55.44398948,5.608980537,38.46433207,19.46977738,42.06589055,14.7,29099,27.4,20.8,Suburban,0.261403,0.124245428,54.19920672,6,19,74,14.5,0.7657
37139960701,NC,355247.4161,5343,4961,60,2893,36.76535572,57.2691118,5.965532479,44.65458366,14.26319937,41.08221697,9.1,55052,19.4,31.8,Suburban,0.100778,0.449527072,54.19920672,6,19,74,14.5,0.769
37139960502,NC,280739.7717,4223,3921,47,2287,36.76535572,57.2691118,5.965532479,44.65458366,14.26319937,41.08221697,9.3,68125,11.6,20.8,Suburban,9.13952785,0.414878436,54.19920672,6,19,74,14.5,0.7708
37139960501,NC,222579.796,3348,3108,37,1813,36.76535572,57.2691118,5.965532479,44.65458366,14.26319937,41.08221697,14.3,54114,7.7,13.8,Suburban,7.26728823,0.332579887,54.19920672,6,19,74,14.5,0.7914
37139960503,NC,148858.0989,2239,2079,25,1212,36.76535572,57.2691118,5.965532479,44.65458366,14.26319937,41.08221697,9.7,44316,19.6,14.6,Urban,20.73281806,0.722351035,54.19920672,6,19,74,14.5,0.7914
37139960200,NC,317836.4053,4781,4439,53,2589,36.76535572,57.2691118,5.965532479,44.65458366,14.26319937,41.08221697,17.6,42938,18.1,28.2,Suburban,0.57714712,0.269759173,54.19920672,6,19,74,14.5,0.7641
37139960300,NC,215977.8536,3249,3016,36,1759,36.76535572,57.2691118,5.965532479,44.65458366,14.26319937,41.08221697,19.6,16457,44.8,8.1,Suburban,0.371832431,0.288346481,54.19920672,6,19,74,14.5,0.7727
37139960600,NC,486814.7116,7322,6799,82,3965,36.76535572,57.2691118,5.965532479,44.65458366,14.26319937,41.08221697,8.5,64509,5.7,17.4,Suburban,8.953455057,0.3847706,54.19920672,6,19,74,14.5,0.8118
37091950402,NC,566975.7913,9768,7936,110,2859,18.74175099,76.63880334,4.619445667,38.48848849,12.71271271,48.7987988,14.2,31357,15.2,11.1,Rural,2.474631,0.15,57.28783043,6,20,48,17.2,0.9423
37091950401,NC,361025.1374,6220,5053,70,1821,18.74175099,76.63880334,4.619445667,38.48848849,12.71271271,48.7987988,6.5,36814,20.9,19.9,Rural,0.500263307,0.15,57.28783043,6,20,48,17.2,0.9423
37055970502,NC,208905.8223,1218,1333,18,823,88.58868109,3.127918347,8.283400562,46.43370753,16.50444347,37.06184901,11.5,39088,8.9,28.4,Rural,6.453630795,0.296357616,75.20319324,7,19,57,14.8,0.2473
37041930101,NC,722471.7592,8292,8306,106,3362,33.5,62.85,3.65,41.63312248,13.68602645,44.68085106,15.7,23869,23.9,17.1,Rural,1.212847423,0.174421174,74.46520444,6,17,30,15.6,0.8893
37041930102,NC,284481.0819,3265,3270,42,1324,33.5,62.85,3.65,41.63312248,13.68602645,44.68085106,11.7,42786,5.8,18.7,Rural,10.57761532,0.397372676,74.46520444,6,17,30,15.6,0.8893
37055970300,NC,300973.7963,3010,3347,66,1348,90.23471387,1.536384536,8.228901596,55.01036578,16.14553936,28.84409487,3.8,53426,4.5,29,Suburban,10.82360099,0.354427465,75.20319324,7,19,57,14.8,0.5904
37053110200,NC,225189.4645,3060,2908,50,1694,81.72933789,13.466309,4.804353112,49.7138015,15.26217275,35.02402575,8.3,63420,5.4,15.6,Urban,11.70664317,1,16.61336545,9,14,68,13.7,0.9501
37055970501,NC,101675,1131,1143,18,410,92.81597039,2.210470649,4.973558961,61.27791565,14.59080481,24.13127954,8.7,65809,10.9,16.8,Rural,25,1,75.20319324,7,19,57,14.8,0.6494
37055970601,NC,370725.9629,4065,4089,68,1833,65.97077244,23.5908142,10.43841336,50.73529412,13.48039216,35.78431373,7.7,52185,11.5,28.4,Rural,8.926475429,0.693746952,75.20319324,7,19,57,14.8,0.6494
37055970602,NC,110031.0371,1069,1392,15,568,91.52911389,2.092733508,6.378152603,46.84349424,16.84426092,36.31224484,0,68133,3.2,14.2,Rural,10.80250028,0.377393374,75.20319324,7,19,57,14.8,0.6494
37015960400,NC,970958.3818,12310,11433,153,3047,18.6613628,77.87615051,3.462486683,32.53548994,14.59666098,52.86784908,17.7,30265,19.5,12.9,Rural,11.83751845,0.643438575,24.20955793,6,19,38,26.6,1.0893
37055970400,NC,148920.5609,1700,1399,20,660,87.62376238,3.96039604,8.415841584,39.30635838,16.76300578,43.93063584,7.9,53934,9.5,41.1,Suburban,1.233878,0.16007867,75.20319324,7,19,57,14.8,0.6602
37167930300,NC,388682.516,4732,6928,61,2907,69.97275579,23.32924997,6.697994239,43.54986288,18.09147254,38.35866457,7.9,48167,3.8,23.2,Suburban,1.421434,0.15,42.92128896,8,12,50,18,0.6772
37167930200,NC,252046.4687,3140,4569,41,1920,68.13440502,24.74623061,7.119364367,42.71661366,18.25560241,39.02778392,12.9,28682,8.2,13.8,Suburban,8.979574815,0.389790061,42.92128896,8,12,50,18,0.561
37167931202,NC,333248.547,4158,6047,54,2541,68.01510248,24.8381877,7.146709817,42.6625387,18.26625387,39.07120743,7.4,44255,3.4,12.7,Suburban,9.454429238,0.460564072,42.92128896,8,12,50,18,0.6656
37167930101,NC,153613.7214,2542,2702,26,1592,84.31504674,10.34241451,5.34253875,46.73101529,21.16749329,32.10149142,10.2,46667,2.9,28.1,Suburban,17.51647699,0.58309258,42.92128896,8,12,50,18,0.7751
37167930700,NC,377267.2364,4747,6751,64,2913,73.20336861,19.84336576,6.953265629,42.23689158,18.29213522,39.4709732,3.7,50684,5.8,12.3,Suburban,11.49603743,0.432687587,42.92128896,8,12,50,18,0.7301
37167930102,NC,241243.7136,2299,3618,28,1498,82.02354995,14.04062981,3.935820244,49.01199505,17.0155651,33.97243986,14.6,36052,9,13.3,Suburban,10.33059835,0.409472486,42.92128896,8,12,50,18,0.7751
37167931201,NC,711603.4657,8879,12913,115,5426,68.01510248,24.8381877,7.146709817,42.6625387,18.26625387,39.07120743,25.3,27610,27,20.4,Suburban,8.508683195,0.445084177,42.92128896,8,12,50,18,0.6538
37167930500,NC,371313.334,4625,6729,60,2827,68.16795987,24.7203669,7.11167323,42.7318227,18.2526066,39.01557069,11.1,39211,7.2,8.5,Suburban,0.310792336,0.15,42.92128896,8,12,50,18,0.7061
37071030205,NC,391912.5909,3952,5157,72,2488,84.02733564,10.61668207,5.355982294,40.01727386,16.38582822,43.59689793,14.6,32351,22.4,10.4,Urban,9.42559881,0.902287191,65.36921591,6,16,74,14.5,1.1063
37109071002,NC,320466.0526,2307,3930,43,1700,85.52604907,8.839970616,5.633980318,38.50593015,16.88639133,44.60767852,12.1,53375,4.9,9.8,Urban,9.060815082,0.623532174,45.38978478,8,11,70,13,1.053
37071030203,NC,220134.3431,2029,2815,35,1279,84.6890444,9.509898749,5.801056846,40.01981365,16.30389097,43.67629539,7,47188,3.9,11,Urban,7.817139372,0.985472071,65.36921591,6,16,74,14.5,1.0822
37071032402,NC,318956.1654,3208,3542,50,1937,78.3090379,11.42857143,10.26239067,41.03279833,18.42288904,40.54431263,4.6,84882,1.6,37.6,Urban,8.33129883,0.50875133,65.36921591,6,16,74,14.5,1.061
37071032401,NC,333279.6606,3352,3701,52,2024,78.3090379,11.42857143,10.26239067,41.03279833,18.42288904,40.54431263,11.1,57841,2.2,32.2,Urban,1.157205,0.336470554,65.36921591,6,16,74,14.5,1.061
37071031201,NC,229863.803,2312,2732,37,1461,77.77455837,14.18783763,8.037603999,41.53037271,16.69947203,41.77015526,10.9,50958,14.3,32.5,Urban,8.727087466,0.492057977,65.36921591,6,16,74,14.5,1.0516
37071032302,NC,313935.5599,3157,3486,49,1907,78.3090379,11.42857143,10.26239067,41.03279833,18.42288904,40.54431263,10.8,36392,14.6,16.2,Urban,0.774221,0.37056605,65.36921591,6,16,74,14.5,1.0518
37071032502,NC,209593.1039,2140,2513,36,1295,77.79540457,12.78340946,9.421185965,42.63754805,16.49704959,40.86540236,9,70875,5.2,31.5,Urban,10.72667002,0.568754723,65.36921591,6,16,74,14.5,1.0872
37071031202,NC,143521.5308,1444,1595,22,872,78.30438811,11.44083642,10.25477546,41.0473257,18.40545492,40.54721937,15.9,45769,15.5,21.6,Urban,1.490878,0.37056605,65.36921591,6,16,74,14.5,1.0516
37071031001,NC,170701.3624,1759,2144,32,1066,77.46642612,13.65647247,8.877101411,43.6607753,15.26466506,41.07455963,14.3,39583,17.3,4.4,Urban,9.865387948,0.551351618,65.36921591,6,16,74,14.5,1.069
37071032508,NC,179609.9055,1944,2309,29,1240,81.78734756,10.96444564,7.248206802,41.25820247,16.54977622,42.19202131,9.8,75185,5.8,32.5,Urban,8.78264765,0.529103487,65.36921591,6,16,74,14.5,1.0995
37071033307,NC,118797.6649,1223,1483,22,741,77.51185495,13.53134345,8.956801608,43.52344498,15.43389611,41.04265891,8.2,56758,1.2,15.4,Urban,10.9164638,0.682834067,65.36921591,6,16,74,14.5,1.0872
37071032301,NC,179412.8426,1804,1992,28,1090,78.3090379,11.42857143,10.26239067,41.03279833,18.42288904,40.54431263,7.1,43047,9.3,21.3,Urban,0.859024,0.2664,65.36921591,6,16,74,14.5,1.0631
37071031004,NC,156544.5139,1586,1887,26,988,77.70360389,13.9388143,8.357581809,42.13098418,16.34273814,41.52627768,9,36125,10.5,8.5,Urban,8.228832204,0.489315154,65.36921591,6,16,74,14.5,1.0584
37071031703,NC,391456.1566,4569,5495,74,2596,57.03112399,36.88506051,6.083815496,41.98900458,15.17141101,42.83958441,7.4,50884,9.4,17.7,Urban,11.15144219,0.437687637,65.36921591,6,16,74,14.5,1.1248
37071030402,NC,439239.1538,4757,6128,83,3076,84.400208,11.32708378,4.272708222,40.57323364,16.70570248,42.72106388,12.2,53875,10.6,16.1,Urban,10.19547246,0.383583145,65.36921591,6,16,74,14.5,1.0298
37071030501,NC,275045.4582,2841,3764,46,1841,85.39401014,8.806813535,5.79917632,38.06404856,17.07151171,44.86443973,11.2,40785,13.9,8.8,Urban,17.30421595,0.600539386,65.36921591,6,16,74,14.5,0.824
37071030401,NC,419707.3133,4332,5842,76,2868,82.17957944,11.57259204,6.247828516,39.24228366,16.30048295,44.45723339,13.1,49107,11.2,9.7,Urban,15.58122869,0.7205679,65.36921591,6,16,74,14.5,1.0298
37071031800,NC,469642.6594,5524,6595,90,3092,51.02146714,42.38266986,6.595863,42.43939093,14.6939302,42.86667888,17.3,28581,29.4,5.4,Urban,10.53023937,0.409865858,65.36921591,6,16,74,14.5,1.1265
37071030802,NC,521800.63,5807,7406,98,3639,84.90339739,11.48271965,3.613882959,41.13539707,16.97173103,41.8928719,22,31294,20.4,9.4,Urban,9.165155628,0.387050665,65.36921591,6,16,74,14.5,0.9464
37071030801,NC,165931.9694,1868,2286,29,1123,77.69338719,17.80436329,4.502249516,38.98857268,17.24956866,43.76185867,8.9,48775,13.5,9.2,Urban,9.379066334,0.642580296,65.36921591,6,16,74,14.5,0.9476
